reported_date,issue_id,issue_title,issue_description,car_id,car_component
2024_01_04,351e66fb-6906-4504-af27-479f97c02f6c,Damaged Oxygen Sensors,"Oxygen sensors are damaged or failing, leading to poor fuel economy and emissions.",CAR-ID:b680106e,Exhaust System
2020_10_09,611d8793-ccf1-4986-a853-334a20774c68,Leaking Radiator,"The radiator is leaking coolant, which can lead to engine overheating.",CAR-ID:c686edef,Cooling System
2020_04_22,dc195ca0-6d3f-420d-83de-ff85fe7a85c8,Leaking Valve Cover Gasket,"The gasket is leaking oil, which can lead to engine damage if unchecked.",CAR-ID:c6e19d31,Engine
2021_06_27,5be9c619-1499-427d-a18b-f166da7be97a,Worn Ball Joints,"Ball joints in the suspension system are worn, affecting handling and wheel alignment.",CAR-ID:54963c41,Suspension
2019_04_16,a93a8192-8898-47df-9f4a-babba0fbe039,Malfunctioning Torque Converter,"The torque converter is not transferring power effectively, affecting transmission performance.",CAR-ID:47c1c150,Transmission
2020_05_07,a6c251f3-c447-4dfd-b266-dfcdafb112d9,Leaking Coolant,"Coolant is leaking from the car, which could lead to overheating.",CAR-ID:9d98b9aa,Cooling System
2019_09_30,6cd62588-b837-4a8a-b2ce-145d6b84adf0,Failing Gear Selector,The gear selector is not engaging the correct gear or is stuck.,CAR-ID:c23cbfe5,Transmission
2023_04_28,f7156e62-1dde-41ca-a110-12036ab4d495,Torn CV Boot,"The CV boot is torn, leading to CV joint damage due to contamination.",CAR-ID:01367544,Drivetrain
2019_10_17,14a26fc0-d33e-4db4-9f9d-2a5aa6e77fed,Failing Alternator Diode,"A diode in the alternator is failing, causing battery drain and electrical issues.",CAR-ID:616be394,Electrical System
2023_01_01,1005434c-e3fa-4b23-a277-dda3d6055a4a,Failing Differential,"The differential is making noise or not functioning properly, affecting handling.",CAR-ID:d2f8a1ff,Drivetrain
2019_12_11,4c11a614-15fc-445b-89db-9d72fc2ee835,Loose Fuel Cap,"The fuel cap is not sealing properly, potentially triggering the check engine light.",CAR-ID:087a85fe,Fuel System
2024_01_03,d4bb248d-93f6-41e1-b0d2-29cef58a8e19,Cracked Serpentine Belt,The serpentine belt has cracks and is at risk of breaking.,CAR-ID:58ace270,Engine Belts
2021_05_22,95dff963-ce2f-4c8d-af07-7afe7a35019f,Failing Air Intake Hose,"The air intake hose is cracked or loose, leading to engine performance issues.",CAR-ID:8a72dd3d,Engine
2023_11_21,785f9bb8-b159-44fd-a596-7a1b92dbe459,Worn Engine Mounts,"Engine mounts are worn, leading to excessive engine movement and noise.",CAR-ID:2b8059c3,Engine
2022_10_20,f922716c-df87-4cc2-8b46-7f4c30d042a3,Failing Fuel Tank Pressure Sensor,The sensor is not accurately measuring fuel vapor pressure in the tank.,CAR-ID:6710c547,Fuel System
2019_12_11,f663795f-601c-4d23-a243-f81d0c3d866e,Faulty Air Suspension,"The air suspension system is leaking or not operating correctly, affecting ride quality.",CAR-ID:94db86c7,Suspension
2022_03_05,ddf60fef-e11d-44ce-b535-38aaf08bac2b,Failing PCV Valve,"The positive crankcase ventilation (PCV) valve is not functioning, affecting emissions and engine performance.",CAR-ID:9bf6652c,Engine
2024_01_01,f92bbc82-38d1-48a7-bd47-286bbd3d7f87,Stuck Brake Pads,"Brake pads are not releasing from the disc fully, causing drag and wear.",CAR-ID:2c7a598b,Brakes
2021_07_03,791e435e-0c11-4c08-b1fd-6cfddd8e50c4,Damaged Intake Manifold Gasket,"The gasket is leaking, causing air and vacuum leaks.",CAR-ID:676b5c93,Engine
2020_08_03,a92bfb6f-637f-485a-858d-b7c5e4927e46,Failing Variable Valve Timing (VVT) Solenoid,"The VVT solenoid is malfunctioning, affecting engine timing and performance.",CAR-ID:fb41921b,Engine
2022_08_17,7b75448b-f90d-487e-996f-c5c8c9725302,Broken Tail Lights,"One or more tail lights are not functioning, which can be a safety hazard.",CAR-ID:fd13c28f,Electrical System
2023_01_04,7866a894-c49e-49d3-8a65-4ff3431168b5,Failing Hydraulic Lifters,"Hydraulic lifters are worn or failing, causing engine noise and performance issues.",CAR-ID:db6af331,Engine
2023_06_19,ed04dd30-40eb-49f6-8f0a-c3f665b918c6,Leaking Fuel Tank,"The fuel tank has a leak, posing a safety risk and causing fuel loss.",CAR-ID:510d2257,Fuel System
2023_12_05,58bd78f1-e94e-4cc5-9e97-68a303eed2c6,Faulty Coolant Temperature Sensor,"The sensor is giving inaccurate readings, affecting engine temperature regulation.",CAR-ID:d2f8a1ff,Cooling System
2023_09_03,6409a077-4a59-4447-8b7b-47e2c946c985,Failing Crankshaft Position Sensor,"The sensor is not accurately tracking the crankshaft's position, affecting engine timing.",CAR-ID:018a6522,Engine
2021_06_05,cabc4739-5533-446e-93a7-d5201cc7aedc,Leaking Power Steering Fluid,"Power steering fluid is leaking, leading to difficult steering.",CAR-ID:7b8226e1,Steering System
2022_11_15,9b375812-2be8-4434-8ae2-f3b76a0353a8,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:4a35c40c,Ignition System
2023_03_28,38b4941b-15aa-4f24-99bd-68074ac35cfc,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:cc5f7996,Suspension
2023_10_27,d8578bac-ff80-4753-ae36-98f0aba5f76c,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:e705bc12,Tire
2019_08_25,54905439-1ca5-4330-b8dd-ac6228fc1827,Malfunctioning Seat Heaters,The seat heaters are not working or overheating.,CAR-ID:b01dfb64,Interior
2022_11_30,dfc19b95-3f0d-47b6-9b15-697a794e1b01,Transmission Slipping,The transmission is not staying in gear or shifts unpredictably.,CAR-ID:bae0c370,Transmission
2021_09_28,449dfb46-1af5-4dcf-ae80-60ae9c6d1dc4,Failing Gear Selector,The gear selector is not engaging the correct gear or is stuck.,CAR-ID:309b7410,Transmission
2022_03_18,89dbb149-6086-4db7-9864-f76554e80989,Faulty Throttle Position Sensor,"The sensor is not accurately tracking throttle position, affecting acceleration.",CAR-ID:36fb07f6,Engine
2022_01_22,e5b9ba41-379c-4360-bd5a-be63254d7cc6,Leaking Valve Cover Gasket,"The gasket is leaking oil, which can lead to engine damage if unchecked.",CAR-ID:896d1980,Engine
2020_05_07,068c5b05-65be-451d-be20-8ded5f31f2c5,Faulty Fuel Pump,The fuel pump is not delivering fuel to the engine efficiently.,CAR-ID:03a36fa6,Fuel System
2021_06_29,1b629830-d691-4fb0-8a02-2e7e0974ed32,Malfunctioning Throttle Body,"The throttle body is not regulating airflow properly, affecting acceleration.",CAR-ID:98a45210,Engine
2022_06_18,052c1184-af34-4d5c-a5f1-3fc89b98fe2d,Dirty Fuel Injectors,"Fuel injectors are clogged or dirty, affecting engine performance.",CAR-ID:436edc5e,Fuel System
2020_02_20,3deb474d-fbce-457d-8abd-a64a1d4e0aa3,Failing Gear Selector,The gear selector is not engaging the correct gear or is stuck.,CAR-ID:53857523,Transmission
2023_08_21,ea9a2bab-bd81-4682-ac05-de462c1f7dac,Malfunctioning Fuel Cap Sensor,The sensor is indicating a loose or missing fuel cap when it's not.,CAR-ID:a51d814b,Fuel System
2019_12_25,19f54226-fb1f-4646-8252-b2b22cca2e9b,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:fbc800fb,Suspension
2022_08_12,5fc7d7f5-6036-489c-8c65-2c68c19de693,Check Engine Light,"The check engine light is on, indicating a potential engine issue.",CAR-ID:bae0c370,Engine
2020_05_13,f8fbaba9-7e4c-4d35-98ad-5edbc3561bfa,Failing Transmission Fluid Pump,"The pump is not circulating fluid properly, leading to transmission issues.",CAR-ID:085ea815,Transmission
2019_09_03,4aaa1ebd-c16b-4793-b5cd-7031aa1441eb,Failing Wheel Hub Assembly,"The wheel hub assembly is damaged, leading to noise and potential wheel loss.",CAR-ID:ccbca7d4,Wheel Assembly
2019_08_18,d46596c2-a289-4f8a-bcb8-2758dde76785,Faulty Wheel Speed Sensor,"A wheel speed sensor is not working, potentially affecting ABS and traction control.",CAR-ID:896d1980,Brakes
2023_06_25,e4aaa57a-e7a7-4afb-8684-2a686ad2ba28,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:67e3822d,Ignition System
2023_07_06,62b0c6f2-3142-42b7-b6df-12d1f11fe014,Broken Coil Springs,A coil spring in the suspension system has snapped or is damaged.,CAR-ID:c777af50,Suspension
2022_02_21,5c72f9c5-a238-4175-b128-cbbddb92a61d,Malfunctioning Sunroof,"The sunroof will not open or close properly, or it leaks.",CAR-ID:ae809242,Body/Exterior
2021_02_25,25c923ff-cc6b-4b7f-96ab-9c22345c5c1a,Malfunctioning Glow Plug Relay,"The relay is not providing power to the glow plugs, causing diesel starting issues.",CAR-ID:c6e19d31,Ignition System
2020_12_10,377b5f52-9c25-41f9-9026-c30783603a04,Failing Crankshaft Position Sensor,"The sensor is not accurately tracking the crankshaft's position, affecting engine timing.",CAR-ID:b4a5add6,Engine
2019_07_14,57061c54-7830-451c-ac97-3f4289d7877f,Failing Engine Control Module (ECM),"The ECM is malfunctioning, leading to various engine and performance issues.",CAR-ID:ffa8bdd4,Electrical System
2023_04_05,d3dfe6ac-30b5-47d8-a385-36e1df36ef61,Faulty Brake Booster,"The brake booster is not providing enough power assistance, making braking hard.",CAR-ID:5f3224bf,Brakes
2022_09_19,5cd397df-e406-440a-8cbb-a2c43ed25e64,Malfunctioning Body Control Module,The module that controls various electronic functions in the car is failing.,CAR-ID:0049d2b8,Electrical System
2021_07_01,3974a49c-6a60-474d-b971-1afe351aae9f,Failing PCV Valve,"The positive crankcase ventilation (PCV) valve is not functioning, affecting emissions and engine performance.",CAR-ID:db2ab425,Engine
2024_02_01,82cab8c7-b52c-48f1-af75-712bb9b21b9a,Steering Wheel Vibration,"The steering wheel vibrates, especially at certain speeds or when braking.",CAR-ID:07905f77,Steering System
2022_11_17,72ba47bf-ecdd-48a2-80ce-dcf129aa2080,Worn Out Distributor Cap,"The distributor cap is worn or damaged, causing ignition issues.",CAR-ID:527cd74f,Ignition System
2023_03_28,b61d0dd3-fcb0-4d00-9896-dd0cf046eab5,Damaged Intake Manifold Gasket,"The gasket is leaking, causing air and vacuum leaks.",CAR-ID:ff14e2ba,Engine
2020_05_24,1cd6196c-b225-4172-b0a6-0ebb03d7e833,Malfunctioning Air Conditioner,The air conditioning system is not cooling the interior of the car.,CAR-ID:83577892,HVAC System
2020_10_18,99196d04-7012-463b-8ee3-5f642f65681f,Failing Hydraulic Lifters,"Hydraulic lifters are worn or failing, causing engine noise and performance issues.",CAR-ID:c5ce4ea2,Engine
2019_04_10,7301abba-d61c-48ba-bf0d-c90f2bfd3765,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:0f51b173,Suspension
2023_02_14,7d902144-807b-4437-8f7b-fbb3fadaf6cf,Malfunctioning Fuel Pressure Regulator,"The fuel pressure regulator is not maintaining proper fuel pressure, affecting engine performance.",CAR-ID:48bbb201,Fuel System
2023_08_05,9b608ba8-0628-4a86-b84f-bc8c309ca66b,Faulty Coolant Temperature Sensor,"The sensor is giving inaccurate readings, affecting engine temperature regulation.",CAR-ID:428a30d0,Cooling System
2022_05_09,fb30e94c-f868-4674-b886-9f6f1c2b4abc,Failing Oil Pump,"The oil pump is not circulating oil properly, risking engine damage due to poor lubrication.",CAR-ID:cf12a936,Engine
2021_09_06,a2f10818-64a8-40a0-8491-7f6488369ae3,Malfunctioning Car Computer,"The main computer (ECU) is malfunctioning, affecting various engine functions.",CAR-ID:53b23233,Electrical System
2019_08_12,c009f069-adc9-4855-9f30-6afd95bcd61b,Clogged Air Filter,"The air filter is dirty or clogged, reducing airflow to the engine.",CAR-ID:7b8226e1,Engine
2023_08_03,af97030f-1a65-47e7-ac87-9d3ce6bf6842,Failing Ignition Lock Cylinder,"The ignition lock cylinder is worn or damaged, causing difficulty in starting the car or turning the key.",CAR-ID:96630405,Electrical System
2021_09_21,8714e8c5-596a-4f9a-b7cf-2071743e6ada,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:1e415150,Suspension
2021_06_01,07433c6b-6fa6-4d17-a4d4-b2ae7c2d5cad,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:b748898d,Ignition System
2020_07_14,c1a0a0f1-1b6c-41a0-bc9d-8881e259d201,Malfunctioning Idle Control Valve,"The valve is not regulating the engine's idle speed properly, causing stalling or rough idle.",CAR-ID:2408405d,Engine
2019_10_26,9c42a2ff-99c7-4921-93b5-d45d2cf9555b,Worn Out Engine Bearings,"Engine bearings are worn, leading to engine noise and potential failure.",CAR-ID:87aacd86,Engine
2023_07_14,a6089486-f3b4-45df-b247-74a2d423d473,Malfunctioning Fuel Shut-Off Valve,"The valve is not operating correctly, affecting fuel flow.",CAR-ID:37a7e1ad,Fuel System
2023_06_21,56eab749-f430-4d59-b150-a8a9c4aa1ffc,Failing Transmission Shift Solenoid,The solenoid is not shifting gears properly or is stuck.,CAR-ID:7d899db9,Transmission
2021_07_04,eddd3447-f33b-487a-aa21-980844173bb9,Faulty Fuel Injector,"A fuel injector is not delivering fuel properly, affecting engine performance.",CAR-ID:f0b6e2c9,Fuel System
2023_08_26,6fbf9283-afc4-4dfc-9f28-701ac21eb9e7,Failing Air Intake Hose,"The air intake hose is cracked or loose, leading to engine performance issues.",CAR-ID:238b2a8e,Engine
2023_09_22,33898afe-4c59-4c06-83e9-c01168e2a47a,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:10db10bc,Suspension
2022_07_16,55038166-4db2-4a83-9f9b-563a385ed873,Damaged Turbocharger Seals,"The seals in the turbocharger are leaking, causing oil leaks and reduced performance.",CAR-ID:c76d8f9c,Engine
2023_03_22,33c55f9e-f0c5-4232-8d53-5955ccdcea5a,Oil Leak,"Oil is leaking from the engine, potentially leading to low oil levels.",CAR-ID:d86fafad,Engine
2022_01_01,bfc85c84-17b5-420a-b215-65e5ab1d102b,Leaking Struts or Shocks,"Struts or shocks are leaking hydraulic fluid, reducing their effectiveness.",CAR-ID:6a2d260c,Suspension
2020_09_06,995ef236-67df-4b05-833e-9ee30063b965,Malfunctioning Charcoal Canister,"The charcoal canister is clogged or leaking, affecting emissions control.",CAR-ID:d2f8a1ff,Emissions System
2021_03_18,73d33886-3813-4939-a43e-c23fa0b4bbbe,Malfunctioning Charcoal Canister,"The charcoal canister is clogged or leaking, affecting emissions control.",CAR-ID:9c6ee941,Emissions System
2023_05_06,2f5274e7-882b-49b4-b73e-48e456da0b69,Faulty Thermostat,"The thermostat is stuck open or closed, affecting engine temperature regulation.",CAR-ID:528a43e8,Cooling System
2019_04_08,e7cd6179-672b-422f-9208-cd63b0036d9a,Sticking Brake Caliper,"A brake caliper is sticking, causing reduced braking power and uneven wear.",CAR-ID:e690c0fc,Brakes
2022_05_09,41ef64c8-a7aa-48af-98b1-cb6467944843,Failing Windshield Washer Pump,"The pump is not supplying fluid to the windshield, impairing visibility.",CAR-ID:5ae87469,Electrical System
2023_05_26,306a9f05-7852-4ed1-9a9c-67dff1719d5b,Leaking Axle Seals,"Axle seals are leaking, leading to fluid loss and potential axle damage.",CAR-ID:a346e677,Drivetrain
2020_02_01,ee9bf801-7a81-4676-af88-04862e64557d,Malfunctioning Differential Lock,"The differential lock is not engaging or disengaging properly, affecting traction.",CAR-ID:2788be13,Drivetrain
2023_10_22,bd4c781b-73cb-4b67-894f-58636354b122,Worn Out Piston Rings,"Piston rings are worn, leading to oil burning and loss of compression.",CAR-ID:3381cbcc,Engine
2019_12_15,4cd25efa-0d55-42ee-a689-3de419ec93ac,Damaged Dashboard,The dashboard is cracked or damaged due to sun exposure or age.,CAR-ID:83243fc6,Interior
2021_07_19,61a6b676-ceba-4b9c-b372-9c452dba09e4,Worn Out Engine Bearings,"Engine bearings are worn, leading to engine noise and potential failure.",CAR-ID:8e5115cc,Engine
2019_10_08,d6c65985-954e-4f30-b02a-8e9efec17dc2,Leaking Brake Fluid,"Brake fluid is leaking from the system, leading to reduced braking power.",CAR-ID:6400665f,Brakes
2021_01_22,8d111d39-3c8b-4cf8-9d5c-145335d25a15,Rust and Corrosion,"Parts of the car's body or undercarriage are rusting, which can lead to structural issues.",CAR-ID:cc5f7996,Body/Exterior
2021_06_17,368f1338-e4db-4072-8d1e-8500235cab84,Failing Air Intake Hose,"The air intake hose is cracked or loose, leading to engine performance issues.",CAR-ID:1fcf3063,Engine
2020_10_04,4a1abd65-db8a-4bac-984c-a3f25f497dbf,Failing Air Flow Meter,"The meter is not accurately measuring the air flow to the engine, affecting performance.",CAR-ID:30642eab,Engine
2022_04_28,eb300f19-6b85-4127-bde5-ae8ab9dc1b00,Clutch Slipping,"The clutch fails to engage properly, leading to a loss of acceleration.",CAR-ID:2c4d248c,Clutch
2019_03_14,449a3827-0939-4cb2-8739-daafda9ab9c0,Alternator Failure,The alternator is not charging the battery while the car is running.,CAR-ID:b5e76595,Electrical System
2020_11_26,afc2f73e-9437-4fb0-8b0c-78bfd3cdb47b,Failing Variable Valve Timing (VVT) Solenoid,"The VVT solenoid is malfunctioning, affecting engine timing and performance.",CAR-ID:519a472e,Engine
2021_07_03,d7117405-164e-4481-b09a-6f2137d5a539,Cracked Serpentine Belt,The serpentine belt has cracks and is at risk of breaking.,CAR-ID:316b1aeb,Engine Belts
2019_09_11,41f8d268-b3b1-48af-9e64-3e441fc2e0c6,Damaged CV Joints,"The CV joints are damaged, leading to clicking noises and potential failure while driving.",CAR-ID:555e6710,Drivetrain
2020_12_21,6afc2e45-e3fa-4e75-8fdb-ff058b2b45cd,Torn CV Boot,"The CV boot is torn, leading to CV joint damage due to contamination.",CAR-ID:b680106e,Drivetrain
2022_07_19,14f3df00-779a-40a3-a10b-200fb3252d4e,Bad Timing Belt,"The timing belt is worn or has snapped, potentially causing engine damage.",CAR-ID:3913af80,Engine
2019_02_26,22cc964e-028c-4b07-8fd8-bd714c217185,Worn Tie Rod Ends,"Tie rod ends are worn, affecting steering and wheel alignment.",CAR-ID:a9df9941,Steering System
2019_07_29,29d34e9b-0f42-4b14-a319-398373be46c0,Failing Throttle Actuator,"The actuator is not controlling the throttle position correctly, affecting acceleration.",CAR-ID:a1389f83,Engine
2022_04_06,3ce03298-ca6e-43a7-9494-ade0092334fe,Sticking Brake Caliper,"A brake caliper is sticking, causing reduced braking power and uneven wear.",CAR-ID:5e80dd3f,Brakes
2020_11_02,c2fcb7e6-856a-4443-8248-e1e446fbebd2,Malfunctioning O2 Sensor,"The oxygen sensor is not providing accurate data, affecting engine performance.",CAR-ID:4014d956,Exhaust System
